:START_ID,:END_ID,:TYPE
952945,226873,FOLLOWS
952945,61666,FOLLOWS
952964,1374151,FOLLOWS
952996,373402,FOLLOWS
953018,505105,FOLLOWS
953182,335420,FOLLOWS
953182,551053,FOLLOWS
953199,446487,FOLLOWS
953199,806762,FOLLOWS
953287,58369,FOLLOWS
953303,1242510,FOLLOWS
953489,495689,FOLLOWS
953565,900834,FOLLOWS
953651,182973,FOLLOWS
953656,512723,FOLLOWS
953815,687946,FOLLOWS
953968,646122,FOLLOWS
954235,1121561,FOLLOWS
954241,571063,FOLLOWS
954241,1018169,FOLLOWS
954332,197611,FOLLOWS
954332,841483,FOLLOWS
954332,443118,FOLLOWS
954332,888527,FOLLOWS
954536,133287,FOLLOWS
954619,1161892,FOLLOWS
954799,426546,FOLLOWS
954906,187771,FOLLOWS
955067,232626,FOLLOWS
955313,297770,FOLLOWS
955313,483665,FOLLOWS
955378,495347,FOLLOWS
955378,338875,FOLLOWS
955507,721980,FOLLOWS
955598,956738,FOLLOWS
955660,1166084,FOLLOWS
955799,1026634,FOLLOWS
955876,1069628,FOLLOWS
955897,133805,FOLLOWS
956076,798986,FOLLOWS
956160,218396,FOLLOWS
956160,772940,FOLLOWS
956294,726300,FOLLOWS
956348,586151,FOLLOWS
956389,1534519,FOLLOWS
956451,393288,FOLLOWS
956647,133584,FOLLOWS
956720,164648,FOLLOWS
956725,956348,FOLLOWS
956926,387215,FOLLOWS
956973,590072,FOLLOWS
957202,1163667,FOLLOWS
957226,509634,FOLLOWS
957226,755176,FOLLOWS
957385,753926,FOLLOWS
957459,582646,FOLLOWS
957545,902328,FOLLOWS
957545,770142,FOLLOWS
958086,492165,FOLLOWS
958246,134437,FOLLOWS
958384,892598,FOLLOWS
958405,1083140,FOLLOWS
958830,134719,FOLLOWS
958965,724119,FOLLOWS
958965,335071,FOLLOWS
958965,702294,FOLLOWS
958965,960283,FOLLOWS
959706,488550,FOLLOWS
959753,475659,FOLLOWS
959829,166140,FOLLOWS
959867,241500,FOLLOWS
959867,493985,FOLLOWS
960283,469708,FOLLOWS
960283,724119,FOLLOWS
960373,275744,FOLLOWS
960460,199101,FOLLOWS
960460,1083084,FOLLOWS
960852,879128,FOLLOWS
961328,135909,FOLLOWS
961447,345545,FOLLOWS
961608,136818,FOLLOWS
961872,581103,FOLLOWS
961873,237814,FOLLOWS
961895,610451,FOLLOWS
961918,397908,FOLLOWS
961944,154044,FOLLOWS
961944,495350,FOLLOWS
962253,135909,FOLLOWS
962280,135909,FOLLOWS
962280,297478,FOLLOWS
962286,135909,FOLLOWS
962364,136232,FOLLOWS
962387,135997,FOLLOWS
962387,296457,FOLLOWS
962387,556648,FOLLOWS
962396,417652,FOLLOWS
962396,915827,FOLLOWS
962409,1009951,FOLLOWS
962439,446661,FOLLOWS
962439,282243,FOLLOWS
962608,1106454,FOLLOWS
962768,323085,FOLLOWS
962962,8255,FOLLOWS
962976,564991,FOLLOWS
963104,277322,FOLLOWS
963364,240109,FOLLOWS
963364,610068,FOLLOWS
963450,341867,FOLLOWS
963470,1196918,FOLLOWS
963694,136441,FOLLOWS
963791,889901,FOLLOWS
963830,912437,FOLLOWS
963930,237133,FOLLOWS
963935,521317,FOLLOWS
964008,599467,FOLLOWS
964048,491565,FOLLOWS
964694,439898,FOLLOWS
964899,1177434,FOLLOWS
965019,159980,FOLLOWS
965047,1193925,FOLLOWS
965117,137456,FOLLOWS
965290,892283,FOLLOWS
965640,1265648,FOLLOWS
965676,830477,FOLLOWS
965979,157235,FOLLOWS
966000,137456,FOLLOWS
966105,564009,FOLLOWS
966110,1336036,FOLLOWS
966813,460626,FOLLOWS
966944,112853,FOLLOWS
966969,138098,FOLLOWS
967057,943547,FOLLOWS
967232,137909,FOLLOWS
967232,390468,FOLLOWS
967270,193268,FOLLOWS
967330,138386,FOLLOWS
967394,146873,FOLLOWS
967478,967394,FOLLOWS
967603,138625,FOLLOWS
967837,347871,FOLLOWS
967907,137956,FOLLOWS
967907,166675,FOLLOWS
967907,288693,FOLLOWS
967907,1026215,FOLLOWS
967909,548156,FOLLOWS
968036,657780,FOLLOWS
968132,139213,FOLLOWS
968132,145666,FOLLOWS
968282,408639,FOLLOWS
968531,345850,FOLLOWS
968774,138625,FOLLOWS
968944,676629,FOLLOWS
968982,969026,FOLLOWS
969026,968982,FOLLOWS
969176,497213,FOLLOWS
969307,1107281,FOLLOWS
969363,451488,FOLLOWS
969374,277602,FOLLOWS
969435,630373,FOLLOWS
969435,289112,FOLLOWS
969525,1211077,FOLLOWS
969795,239961,FOLLOWS
969836,1537497,FOLLOWS
969925,744362,FOLLOWS
969928,709869,FOLLOWS
970032,576793,FOLLOWS
970078,650733,FOLLOWS
970078,453755,FOLLOWS
970078,135841,FOLLOWS
970081,139375,FOLLOWS
970086,139375,FOLLOWS
970186,222967,FOLLOWS
970363,1111538,FOLLOWS
970465,218353,FOLLOWS
970674,770378,FOLLOWS
970720,139111,FOLLOWS
970720,1543698,FOLLOWS
970931,322433,FOLLOWS
970931,322424,FOLLOWS
970931,480010,FOLLOWS
970931,571855,FOLLOWS
970931,571471,FOLLOWS
970991,314986,FOLLOWS
970995,681222,FOLLOWS
970995,1537762,FOLLOWS
971200,952497,FOLLOWS
971425,1507928,FOLLOWS
971618,1537844,FOLLOWS
971758,188009,FOLLOWS
971788,402940,FOLLOWS
971823,976819,FOLLOWS
971826,673264,FOLLOWS
971827,1092943,FOLLOWS
971903,382974,FOLLOWS
971903,718618,FOLLOWS
971949,1182264,FOLLOWS
971950,1378295,FOLLOWS
972168,718968,FOLLOWS
972346,869506,FOLLOWS
972558,269310,FOLLOWS
972593,426439,FOLLOWS
973006,702121,FOLLOWS
973006,102380,FOLLOWS
973109,1054328,FOLLOWS
973221,540002,FOLLOWS
973287,548730,FOLLOWS
973315,1486443,FOLLOWS
973322,1145149,FOLLOWS
973505,421572,FOLLOWS
974014,974399,FOLLOWS
974274,279898,FOLLOWS
974274,1083628,FOLLOWS
974274,902792,FOLLOWS
974304,681204,FOLLOWS
974304,1052319,FOLLOWS
974304,1300042,FOLLOWS
974519,948756,FOLLOWS
974644,716897,FOLLOWS
974961,149942,FOLLOWS
975192,634244,FOLLOWS
975703,397908,FOLLOWS
975726,590381,FOLLOWS
975726,913279,FOLLOWS
975728,614566,FOLLOWS
976242,179407,FOLLOWS
976242,689099,FOLLOWS
976242,781954,FOLLOWS
976242,852728,FOLLOWS
976745,230142,FOLLOWS
976812,513199,FOLLOWS
976819,971823,FOLLOWS
977266,383115,FOLLOWS
977436,411322,FOLLOWS
977563,450833,FOLLOWS
977563,707442,FOLLOWS
977793,1227715,FOLLOWS
977817,405369,FOLLOWS
977980,347008,FOLLOWS
978098,47714,FOLLOWS
978140,233426,FOLLOWS
978140,245571,FOLLOWS
978395,494696,FOLLOWS
978402,231385,FOLLOWS
978627,830787,FOLLOWS
978627,1226881,FOLLOWS
978844,239961,FOLLOWS
978844,1098820,FOLLOWS
978844,1097199,FOLLOWS
979087,963935,FOLLOWS
979128,638593,FOLLOWS
979128,767697,FOLLOWS
979128,940909,FOLLOWS
979266,704851,FOLLOWS
979326,211904,FOLLOWS
979416,359716,FOLLOWS
979568,666916,FOLLOWS
979791,1079585,FOLLOWS
979820,264978,FOLLOWS
979914,456531,FOLLOWS
979914,860713,FOLLOWS
979934,896989,FOLLOWS
980235,718037,FOLLOWS
980235,46338,FOLLOWS
980352,30696,FOLLOWS
980424,812024,FOLLOWS
980447,980454,FOLLOWS
980454,980447,FOLLOWS
980630,488286,FOLLOWS
980718,732990,FOLLOWS
980718,803915,FOLLOWS
980718,810000,FOLLOWS
980791,362422,FOLLOWS
981555,1023722,FOLLOWS
981747,1026018,FOLLOWS
981767,394013,FOLLOWS
981767,284348,FOLLOWS
981767,327423,FOLLOWS
981767,995061,FOLLOWS
981934,1008523,FOLLOWS
982171,1054407,FOLLOWS
982451,1238103,FOLLOWS
982685,38954,FOLLOWS
982739,1091441,FOLLOWS
982739,399197,FOLLOWS
982887,343694,FOLLOWS
982961,768653,FOLLOWS
982961,988124,FOLLOWS
983264,370759,FOLLOWS
983394,858142,FOLLOWS
983554,317005,FOLLOWS
983797,683915,FOLLOWS
983842,459373,FOLLOWS
983937,290138,FOLLOWS
983949,145986,FOLLOWS
984264,1540572,FOLLOWS
984264,1540658,FOLLOWS
984441,408443,FOLLOWS
984443,711335,FOLLOWS
984687,173895,FOLLOWS
984773,340991,FOLLOWS
984773,634510,FOLLOWS
985072,788757,FOLLOWS
985163,495310,FOLLOWS
985168,666014,FOLLOWS
985470,422476,FOLLOWS
985721,434040,FOLLOWS
985827,672467,FOLLOWS
986077,1351016,FOLLOWS
986182,1055761,FOLLOWS
987244,490042,FOLLOWS
987520,991341,FOLLOWS
987520,647080,FOLLOWS
987725,352180,FOLLOWS
988124,982961,FOLLOWS
988263,367978,FOLLOWS
988263,408639,FOLLOWS
988281,367994,FOLLOWS
988322,1203979,FOLLOWS
988449,167695,FOLLOWS
988527,567557,FOLLOWS
988572,646834,FOLLOWS
988707,563045,FOLLOWS
988720,39671,FOLLOWS
988720,79862,FOLLOWS
988770,101418,FOLLOWS
988810,986571,FOLLOWS
988810,988572,FOLLOWS
988810,988832,FOLLOWS
988810,647080,FOLLOWS
988832,988810,FOLLOWS
988873,493340,FOLLOWS
988873,679460,FOLLOWS
989161,726319,FOLLOWS
989161,496840,FOLLOWS
989170,1445049,FOLLOWS
989562,868797,FOLLOWS
989562,169441,FOLLOWS
989562,1518580,FOLLOWS
989893,196432,FOLLOWS
989893,1111931,FOLLOWS
989944,1177906,FOLLOWS
990152,678003,FOLLOWS
990152,730813,FOLLOWS
990586,721980,FOLLOWS
990801,988572,FOLLOWS
991018,139960,FOLLOWS
991018,1157150,FOLLOWS
991341,987520,FOLLOWS
991525,1309080,FOLLOWS
991644,148889,FOLLOWS
991644,657351,FOLLOWS
991703,400560,FOLLOWS
991772,617659,FOLLOWS
992350,545955,FOLLOWS
992738,335172,FOLLOWS
992908,334151,FOLLOWS
992908,894683,FOLLOWS
992908,1150713,FOLLOWS
993073,149635,FOLLOWS
993137,285461,FOLLOWS
993433,321253,FOLLOWS
993433,308111,FOLLOWS
993612,708374,FOLLOWS
993622,315290,FOLLOWS
993819,412071,FOLLOWS
993858,401285,FOLLOWS
994104,212929,FOLLOWS
994104,1052319,FOLLOWS
994288,271379,FOLLOWS
994290,371721,FOLLOWS
994290,886038,FOLLOWS
994352,150239,FOLLOWS
994364,150239,FOLLOWS
994486,742311,FOLLOWS
994496,812788,FOLLOWS
994530,1542816,FOLLOWS
994544,265089,FOLLOWS
994544,498248,FOLLOWS
994885,150814,FOLLOWS
994885,338373,FOLLOWS
995154,262912,FOLLOWS
995173,849679,FOLLOWS
995173,905170,FOLLOWS
995261,1261552,FOLLOWS
995321,697007,FOLLOWS
995446,201936,FOLLOWS
995766,150814,FOLLOWS
995785,667270,FOLLOWS
995788,862439,FOLLOWS
995887,901087,FOLLOWS
995923,439987,FOLLOWS
995923,475328,FOLLOWS
996334,327237,FOLLOWS
996441,726514,FOLLOWS
996549,940001,FOLLOWS
996581,151233,FOLLOWS
996581,676304,FOLLOWS
996617,378188,FOLLOWS
996617,380045,FOLLOWS
997014,151385,FOLLOWS
997014,899657,FOLLOWS
997082,339982,FOLLOWS
997361,194763,FOLLOWS
997361,835847,FOLLOWS
997400,507242,FOLLOWS
997400,1345994,FOLLOWS
997551,375962,FOLLOWS
997565,1303845,FOLLOWS
997565,362794,FOLLOWS
997565,999084,FOLLOWS
997637,978348,FOLLOWS
997638,307331,FOLLOWS
997871,656087,FOLLOWS
998116,151991,FOLLOWS
998496,594243,FOLLOWS
998669,4939,FOLLOWS
998669,1100438,FOLLOWS
999035,325282,FOLLOWS
999056,694162,FOLLOWS
999084,638349,FOLLOWS
999084,338229,FOLLOWS
999084,651155,FOLLOWS
999418,322001,FOLLOWS
999501,906919,FOLLOWS
999512,1447348,FOLLOWS
999638,368958,FOLLOWS
999638,237716,FOLLOWS
999703,354290,FOLLOWS
999789,1543919,FOLLOWS
999812,187798,FOLLOWS
1000154,203665,FOLLOWS
1000210,196193,FOLLOWS
1000210,28143,FOLLOWS
1000399,153069,FOLLOWS
1000399,303359,FOLLOWS
1000430,815585,FOLLOWS
1000594,362657,FOLLOWS
1000616,552310,FOLLOWS
1000756,1544157,FOLLOWS
1000793,591433,FOLLOWS
1000793,18433,FOLLOWS
1000839,490117,FOLLOWS
1000839,1052081,FOLLOWS
1000935,44820,FOLLOWS
1001020,887761,FOLLOWS
1001021,693456,FOLLOWS
1001069,461350,FOLLOWS
1001555,1344034,FOLLOWS
1001555,415560,FOLLOWS
1001726,858449,FOLLOWS
1001884,302808,FOLLOWS
1001884,274202,FOLLOWS
1002039,1209879,FOLLOWS
1002292,155091,FOLLOWS
1002612,624855,FOLLOWS
1002798,720718,FOLLOWS
1002949,1473988,FOLLOWS
1003164,490291,FOLLOWS
1003195,1317454,FOLLOWS
1003209,605486,FOLLOWS
1003209,154321,FOLLOWS
1003696,610209,FOLLOWS
1003738,280619,FOLLOWS
1003787,694943,FOLLOWS
1003787,872652,FOLLOWS
1003803,362003,FOLLOWS
1003936,355440,FOLLOWS
1003936,462488,FOLLOWS
1003936,718618,FOLLOWS
1003936,1273277,FOLLOWS
1004275,406265,FOLLOWS
1004275,521317,FOLLOWS
1004275,921428,FOLLOWS
1004275,923068,FOLLOWS
1004275,988263,FOLLOWS
1004425,279248,FOLLOWS
1004439,817325,FOLLOWS
1004439,672547,FOLLOWS
1004540,305483,FOLLOWS
1004540,68619,FOLLOWS
1004681,606925,FOLLOWS
1005164,155613,FOLLOWS
1005164,240468,FOLLOWS
1005328,509951,FOLLOWS
1005686,1062565,FOLLOWS
1006023,651606,FOLLOWS
1006319,155743,FOLLOWS
1006343,272087,FOLLOWS
1006569,421572,FOLLOWS
1006767,749077,FOLLOWS
1006789,314586,FOLLOWS
1007182,156161,FOLLOWS
1007188,156161,FOLLOWS
1007232,156161,FOLLOWS
1007232,459123,FOLLOWS
1007232,563869,FOLLOWS
1007232,644793,FOLLOWS
1007746,1545991,FOLLOWS
1007766,88069,FOLLOWS
1007768,210114,FOLLOWS
1007805,200887,FOLLOWS
1007992,185885,FOLLOWS
1008152,156787,FOLLOWS
1008489,919595,FOLLOWS
1008490,693264,FOLLOWS
1008523,981934,FOLLOWS
1008545,698775,FOLLOWS
1008545,1092783,FOLLOWS
1008545,1092788,FOLLOWS
1008545,1085715,FOLLOWS
1008702,1209543,FOLLOWS
1008749,726373,FOLLOWS
1008855,343974,FOLLOWS
1008855,365036,FOLLOWS
1008873,1546133,FOLLOWS
1009029,254319,FOLLOWS
1009029,495832,FOLLOWS
1009045,900834,FOLLOWS
1009089,762796,FOLLOWS
1009397,1546285,FOLLOWS
1009526,805140,FOLLOWS
1009554,905017,FOLLOWS
1009697,797799,FOLLOWS
1009739,398041,FOLLOWS
1009763,443330,FOLLOWS
1009763,1546491,FOLLOWS
1009901,1021415,FOLLOWS
1009930,526330,FOLLOWS
1009951,272591,FOLLOWS
1009951,962409,FOLLOWS
1009951,667128,FOLLOWS
1009951,808226,FOLLOWS
1010321,510208,FOLLOWS
1010361,305202,FOLLOWS
1010361,493799,FOLLOWS
1010367,537230,FOLLOWS
1010400,157707,FOLLOWS
1010438,489397,FOLLOWS
1010502,197226,FOLLOWS
1010502,427884,FOLLOWS
1010582,469087,FOLLOWS
1010748,1546590,FOLLOWS
1010748,1196014,FOLLOWS
1011157,452235,FOLLOWS
1011233,1444458,FOLLOWS
1011257,1173479,FOLLOWS
1011748,296569,FOLLOWS
1011748,1055556,FOLLOWS
1011748,352087,FOLLOWS
1012088,592066,FOLLOWS
1012108,483665,FOLLOWS
1012458,948792,FOLLOWS
1012641,1149062,FOLLOWS
1012692,212929,FOLLOWS
1012692,1057903,FOLLOWS
1012824,729265,FOLLOWS
1012874,547805,FOLLOWS
1012874,717364,FOLLOWS
1012921,849724,FOLLOWS
1012966,622153,FOLLOWS
1013155,1439592,FOLLOWS
1013181,560643,FOLLOWS
1013237,233457,FOLLOWS
1013445,256276,FOLLOWS
1013502,159262,FOLLOWS
1013502,740198,FOLLOWS
1013629,1450557,FOLLOWS
1013807,1237810,FOLLOWS
1013860,777012,FOLLOWS
1013975,159574,FOLLOWS
1013991,666438,FOLLOWS
1014007,409149,FOLLOWS
1014079,193789,FOLLOWS
1014079,698767,FOLLOWS
1014506,917363,FOLLOWS
1014817,536185,FOLLOWS
1015050,470927,FOLLOWS
1015050,1105478,FOLLOWS
1015234,1229816,FOLLOWS
1015429,330453,FOLLOWS
1015429,657440,FOLLOWS
1015815,643708,FOLLOWS
1015933,435004,FOLLOWS
1015953,541827,FOLLOWS
1015972,413401,FOLLOWS
1016470,928928,FOLLOWS
1016550,221913,FOLLOWS
1016840,564991,FOLLOWS
1017247,164269,FOLLOWS
1017341,1344259,FOLLOWS
1017613,852461,FOLLOWS
1017880,341867,FOLLOWS
1017880,832393,FOLLOWS
1017930,902977,FOLLOWS
1017987,206969,FOLLOWS
1018025,139817,FOLLOWS
1018025,1548291,FOLLOWS
1018169,954241,FOLLOWS
1018216,940756,FOLLOWS
1018343,499163,FOLLOWS
1018354,934789,FOLLOWS
1018428,669894,FOLLOWS
1018442,1007188,FOLLOWS
1018481,903155,FOLLOWS
1018626,631102,FOLLOWS
1018647,915589,FOLLOWS
1018665,184910,FOLLOWS
1018751,1040848,FOLLOWS
1018770,652356,FOLLOWS
1018815,535691,FOLLOWS
1018832,523505,FOLLOWS
1018916,146523,FOLLOWS
1019452,162277,FOLLOWS
1019557,162277,FOLLOWS
1019561,162277,FOLLOWS
1019810,766833,FOLLOWS
1019922,1412174,FOLLOWS
1019945,519284,FOLLOWS
1020046,165954,FOLLOWS
1020274,1187218,FOLLOWS
1020356,545227,FOLLOWS
1020464,440008,FOLLOWS
1020823,1127248,FOLLOWS
1020980,162950,FOLLOWS
1020980,884325,FOLLOWS
1021415,411692,FOLLOWS
1021415,1009901,FOLLOWS
1021699,197403,FOLLOWS
1021752,414380,FOLLOWS
1022129,333116,FOLLOWS
1022147,1167885,FOLLOWS
1022225,519940,FOLLOWS
1022225,884530,FOLLOWS
1022534,851158,FOLLOWS
1022599,661407,FOLLOWS
1022602,570821,FOLLOWS
1022643,1340306,FOLLOWS
1022857,240742,FOLLOWS
1022953,404433,FOLLOWS
1022953,1266402,FOLLOWS
1022966,614163,FOLLOWS
1023048,503881,FOLLOWS
1023048,578367,FOLLOWS
1023119,848652,FOLLOWS
1023248,183141,FOLLOWS
1023248,754647,FOLLOWS
1023423,621973,FOLLOWS
1023722,913049,FOLLOWS
1023722,981555,FOLLOWS
1023722,215009,FOLLOWS
1023930,551836,FOLLOWS
1024060,157084,FOLLOWS
1024105,540002,FOLLOWS
1024179,1116574,FOLLOWS
1024211,760795,FOLLOWS
1024211,797911,FOLLOWS
1024258,1035391,FOLLOWS
1024306,371301,FOLLOWS
1024360,504053,FOLLOWS
1024360,1549780,FOLLOWS
1024429,524668,FOLLOWS
1024718,712341,FOLLOWS
1024718,943332,FOLLOWS
1024789,164269,FOLLOWS
1024810,348101,FOLLOWS
1024820,524722,FOLLOWS
1024877,1166971,FOLLOWS
1024985,312213,FOLLOWS
1025106,164317,FOLLOWS
1025159,164374,FOLLOWS
1025176,168972,FOLLOWS
1025283,89328,FOLLOWS
1025345,357840,FOLLOWS
1025345,600880,FOLLOWS
1025351,357840,FOLLOWS
1025399,182985,FOLLOWS
1025399,628142,FOLLOWS
1025591,543226,FOLLOWS
1025734,620506,FOLLOWS
1026215,485179,FOLLOWS
1026215,523527,FOLLOWS
1026215,967907,FOLLOWS
1026317,745817,FOLLOWS
1026317,841277,FOLLOWS
1026542,491116,FOLLOWS
1026577,632227,FOLLOWS
1026634,1463005,FOLLOWS
1026652,552768,FOLLOWS
1026711,163906,FOLLOWS
1026830,225723,FOLLOWS
1027030,331339,FOLLOWS
1027245,466712,FOLLOWS
1027245,491670,FOLLOWS
1027462,773503,FOLLOWS
1027490,1131574,FOLLOWS
1027731,1028849,FOLLOWS
1027984,165610,FOLLOWS
1028012,1160257,FOLLOWS
1028049,1112749,FOLLOWS
1028191,1281281,FOLLOWS
1028567,166675,FOLLOWS
1028700,166675,FOLLOWS
1028849,1027731,FOLLOWS
1028870,798794,FOLLOWS
1029147,321950,FOLLOWS
1029147,507533,FOLLOWS
1029649,166323,FOLLOWS
1029649,1110957,FOLLOWS
1029649,1448014,FOLLOWS
1029742,870293,FOLLOWS
1029833,405085,FOLLOWS
1030085,167152,FOLLOWS
1030642,502320,FOLLOWS
1030646,260099,FOLLOWS
1030921,292407,FOLLOWS
1030921,621046,FOLLOWS
1031153,166140,FOLLOWS
1031185,1491314,FOLLOWS
1031514,1188402,FOLLOWS
1031540,783861,FOLLOWS
1031727,261461,FOLLOWS
1031727,518220,FOLLOWS
1031788,441289,FOLLOWS
1031796,175183,FOLLOWS
1031796,446697,FOLLOWS
1031806,518220,FOLLOWS
1031843,468828,FOLLOWS
1032076,557276,FOLLOWS
1032076,1047841,FOLLOWS
1032076,432549,FOLLOWS
1032076,1121369,FOLLOWS
1032114,167152,FOLLOWS
1032242,127822,FOLLOWS
1032296,166675,FOLLOWS
1032370,769722,FOLLOWS
1032597,944490,FOLLOWS
1032597,1032641,FOLLOWS
1032637,486855,FOLLOWS
1032641,1032597,FOLLOWS
1032641,379506,FOLLOWS
1032879,908569,FOLLOWS
1032879,982338,FOLLOWS
1033042,276307,FOLLOWS
1033057,1551784,FOLLOWS
1033057,274519,FOLLOWS
1033172,466734,FOLLOWS
1033419,597701,FOLLOWS
1033419,886038,FOLLOWS
1033432,935700,FOLLOWS
1033502,375279,FOLLOWS
1033934,167873,FOLLOWS
1033934,752671,FOLLOWS
1034097,277822,FOLLOWS
1034230,1044038,FOLLOWS
1034230,1191677,FOLLOWS
1034232,24623,FOLLOWS
1034253,632847,FOLLOWS
1034339,209460,FOLLOWS
1034436,255917,FOLLOWS
1034436,1034437,FOLLOWS
1034436,1116526,FOLLOWS
1034436,1369588,FOLLOWS
1034476,379506,FOLLOWS
1034535,677155,FOLLOWS
1034559,702786,FOLLOWS
1034662,368063,FOLLOWS
1034752,1085888,FOLLOWS
1034768,1036790,FOLLOWS
1034874,472911,FOLLOWS
1034874,753732,FOLLOWS
1035060,208805,FOLLOWS
1035060,710178,FOLLOWS
1035067,320063,FOLLOWS
1035067,732203,FOLLOWS
1035178,1433619,FOLLOWS
1035199,1035201,FOLLOWS
1035201,1035199,FOLLOWS
1035201,1251532,FOLLOWS
1035313,1034766,FOLLOWS
1035333,901621,FOLLOWS
1035376,821850,FOLLOWS
1035391,1024258,FOLLOWS
1035775,1167193,FOLLOWS
1035875,717644,FOLLOWS
1035879,441043,FOLLOWS
1036246,518220,FOLLOWS
1036790,1034768,FOLLOWS
1037023,168890,FOLLOWS
1037172,1037260,FOLLOWS
1037172,1298685,FOLLOWS
1037191,191853,FOLLOWS
1037260,1037172,FOLLOWS
1037331,371301,FOLLOWS
1037352,510586,FOLLOWS
1037895,199179,FOLLOWS
1037895,748852,FOLLOWS
1037993,1046055,FOLLOWS
1037993,1170865,FOLLOWS
1038151,990025,FOLLOWS
1038330,267363,FOLLOWS
1038392,549429,FOLLOWS
1038787,964282,FOLLOWS
1038912,243478,FOLLOWS
1038912,923736,FOLLOWS
1039241,474498,FOLLOWS
1039241,1379389,FOLLOWS
1039283,500769,FOLLOWS
1039323,866215,FOLLOWS
1039442,339238,FOLLOWS
1039588,68619,FOLLOWS
1039997,170253,FOLLOWS
1040029,43271,FOLLOWS
1040045,269827,FOLLOWS
1040045,364569,FOLLOWS
1040271,563746,FOLLOWS
1040460,666478,FOLLOWS
1040492,509458,FOLLOWS
1040596,265503,FOLLOWS
1040596,676233,FOLLOWS
1040596,368422,FOLLOWS
1040596,546642,FOLLOWS
1040596,92599,FOLLOWS
1040682,176986,FOLLOWS
1040848,509458,FOLLOWS
1040893,590869,FOLLOWS
1040902,434725,FOLLOWS
1040902,895104,FOLLOWS
1040902,280719,FOLLOWS
1040902,792840,FOLLOWS
1041042,194010,FOLLOWS
1041480,1425836,FOLLOWS
1041732,201220,FOLLOWS
1041732,366723,FOLLOWS
1041978,1263164,FOLLOWS
1042262,1216448,FOLLOWS
1042341,312325,FOLLOWS
1042341,362771,FOLLOWS
1042341,377108,FOLLOWS
1042443,173145,FOLLOWS
1042959,1161937,FOLLOWS
1043021,563808,FOLLOWS
1043021,851979,FOLLOWS
1043132,171083,FOLLOWS
1043195,588280,FOLLOWS
1043215,813520,FOLLOWS
1043352,1121713,FOLLOWS
1043352,1423877,FOLLOWS
1043352,606759,FOLLOWS
1043380,367978,FOLLOWS
1043511,780481,FOLLOWS
1043681,1043690,FOLLOWS
1043690,1043681,FOLLOWS
1043873,113371,FOLLOWS
1043908,538656,FOLLOWS
1043908,1096630,FOLLOWS
1043940,587462,FOLLOWS
1043940,759556,FOLLOWS
1043968,454719,FOLLOWS
1043968,488883,FOLLOWS
1044038,516526,FOLLOWS
1044038,1034230,FOLLOWS
1044059,1121585,FOLLOWS
1044059,927441,FOLLOWS
1044299,1259535,FOLLOWS
1044367,607350,FOLLOWS
1044524,844312,FOLLOWS
1044655,1027123,FOLLOWS
1044655,1049555,FOLLOWS
1044870,1045039,FOLLOWS
1044999,1121698,FOLLOWS
1045039,1044870,FOLLOWS
1045128,512738,FOLLOWS
1045295,902328,FOLLOWS
1045722,173278,FOLLOWS
1045948,824885,FOLLOWS
1046055,1037993,FOLLOWS
1046075,470381,FOLLOWS
1046170,384672,FOLLOWS
1046524,183084,FOLLOWS
1046524,618032,FOLLOWS
1046524,1341322,FOLLOWS
1046658,922956,FOLLOWS
1046823,680590,FOLLOWS
1046955,535178,FOLLOWS
1046966,872652,FOLLOWS
1047246,353140,FOLLOWS
1047283,1048475,FOLLOWS
1047349,380333,FOLLOWS
1047751,1453799,FOLLOWS
1047841,557276,FOLLOWS
1047841,1032076,FOLLOWS
1048276,484166,FOLLOWS
1048591,73395,FOLLOWS
1048615,1051161,FOLLOWS
1048615,216772,FOLLOWS
1048680,583456,FOLLOWS
1048941,393736,FOLLOWS
1049112,521317,FOLLOWS
1049209,1342401,FOLLOWS
1049967,828299,FOLLOWS
1050173,174158,FOLLOWS
1050787,849720,FOLLOWS
1050961,174384,FOLLOWS
1051161,1048615,FOLLOWS
1051257,1051442,FOLLOWS
1051257,1061677,FOLLOWS
1051257,92458,FOLLOWS
1051442,1051257,FOLLOWS
1051447,931242,FOLLOWS
1051657,352669,FOLLOWS
1052151,769722,FOLLOWS
1052319,884958,FOLLOWS
1052319,974304,FOLLOWS
1052319,994104,FOLLOWS
1052367,1201652,FOLLOWS
1052441,589571,FOLLOWS
1052859,848303,FOLLOWS
1052913,165030,FOLLOWS
1052917,175062,FOLLOWS
1053044,463977,FOLLOWS
1053063,571063,FOLLOWS
1053063,921187,FOLLOWS
1053120,571063,FOLLOWS
1053120,1183811,FOLLOWS
1053341,283260,FOLLOWS
1053516,363814,FOLLOWS
1054059,628793,FOLLOWS
1054211,461120,FOLLOWS
1054229,696502,FOLLOWS
1054242,722646,FOLLOWS
1054328,973109,FOLLOWS
1054328,193549,FOLLOWS
1054377,375022,FOLLOWS
1054536,1618166,FOLLOWS
1054568,869138,FOLLOWS
1054568,1026033,FOLLOWS
1054598,748308,FOLLOWS
1054916,902686,FOLLOWS
1055556,1011748,FOLLOWS
1055656,270933,FOLLOWS
1055761,986182,FOLLOWS
1055761,228939,FOLLOWS
1056074,1283594,FOLLOWS
1056430,580024,FOLLOWS
1056729,1484216,FOLLOWS
1056951,636627,FOLLOWS
1056989,5046,FOLLOWS
1057158,693608,FOLLOWS
